submission_time,todays_date,ward,hh_head_icf_language,num_houses,house_wall,house_wall_specify,house_roof,house_roof_specify,main_water_source,main_water_source_specify,toilet_type,main_lighting,main_lighting_other,household_possessions,own_cattle,num_hh_members,instanceID,KEY,wid,cluster,lng,lat
2023-07-11T09:22:48Z,2023-07-11,PONGWE KIKONENI,Swahili,2,mud,NA,iron,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio TV Cellphone Table,no,9,uuid:630796d1-9d58-48e6-98ed-ff01650552fa,uuid:630796d1-9d58-48e6-98ed-ff01650552fa,2544,31,-4.481923267536788,39.33545266316927
2023-07-11T09:22:07Z,2023-07-11,PONGWE KIKONENI,NA,3,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,7,uuid:130227ff-15fd-4bda-826c-d2a0c7a7cc3d,uuid:130227ff-15fd-4bda-826c-d2a0c7a7cc3d,2639,40,-4.473096691332569,39.3067395780699
2023-07-11T09:22:06Z,2023-07-11,PONGWE KIKONENI,NA,4,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio TV Cellphone Table,no,9,uuid:c9f23246-9591-425b-bf98-1fdeed95eba8,uuid:c9f23246-9591-425b-bf98-1fdeed95eba8,2639,40,-4.477310882186458,39.306183771540816
2023-07-11T09:21:35Z,2023-07-11,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well inside the compound,NA,Traditional pit latrine,Solar panel,NA,TV Table,yes,8,uuid:346ca4a9-9b83-448c-9415-caa502294006,uuid:346ca4a9-9b83-448c-9415-caa502294006,2600,11,-4.436687077454362,39.30754671295386
2023-07-11T09:21:34Z,2023-07-10,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well inside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,2,uuid:f2602846-d203-4a0a-a678-30082bba836f,uuid:f2602846-d203-4a0a-a678-30082bba836f,2600,11,-4.4355058143264445,39.307602197020024
2023-07-11T09:21:33Z,2023-07-10,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,None,no,5,uuid:25e97f88-0ddc-4d16-b1f6-024e36f2ceff,uuid:25e97f88-0ddc-4d16-b1f6-024e36f2ceff,2600,11,-4.438016566431897,39.30675627519681
2023-07-11T09:21:33Z,2023-07-07,PONGWE KIKONENI,Swahili,2,mud,NA,palm,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,4,uuid:a89c9067-1aed-4566-849e-d8ccb202b7d3,uuid:a89c9067-1aed-4566-849e-d8ccb202b7d3,2600,11,-4.436551198701467,39.30596957246204
2023-07-11T09:21:32Z,2023-07-07,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,2,uuid:b6cfc4b3-f9b9-4b84-ba97-e74227bbdc05,uuid:b6cfc4b3-f9b9-4b84-ba97-e74227bbdc05,2600,11,-4.434940748546384,39.30688992825694
2023-07-11T09:21:31Z,2023-07-07,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,no,4,uuid:43fb9879-7248-4d96-a7b1-105a8e7f2c15,uuid:43fb9879-7248-4d96-a7b1-105a8e7f2c15,2600,11,-4.427594740261339,39.30697813029038
2023-07-11T09:20:30Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Flush to pit latrine,Electricity,NA,Radio TV Cellphone Sofa Table,no,4,uuid:9512f3b0-3310-4a3b-b9a6-eee286983501,uuid:9512f3b0-3310-4a3b-b9a6-eee286983501,2443,90,-4.643028200626214,39.384170738947496
2023-07-11T09:18:33Z,2023-07-11,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,7,uuid:24d81f84-5471-4bef-9afb-1bdfa3c100c4,uuid:24d81f84-5471-4bef-9afb-1bdfa3c100c4,2632,28,-4.486717531037381,39.32133202480319
2023-07-11T09:18:04Z,2023-07-11,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Covered well inside the compound,NA,Bucket toilet,Electricity,NA,Cellphone,no,2,uuid:49003731-7aa5-432d-8ee1-f30ae0d9d836,uuid:49003731-7aa5-432d-8ee1-f30ae0d9d836,2511,49,-4.5345969709867555,39.367632527360016
2023-07-11T09:18:04Z,2023-07-11,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Covered well inside the compound,NA,Bucket toilet,Electricity,NA,Cellphone Radio,no,3,uuid:f410f5a9-1eae-45dc-af25-81d9a5464154,uuid:f410f5a9-1eae-45dc-af25-81d9a5464154,2511,49,-4.536280375012995,39.3676908795232
2023-07-11T09:18:03Z,2023-07-11,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Covered well inside the compound,NA,Bucket toilet,Electricity,NA,Cellphone TV,no,2,uuid:b2fb5456-06a2-4283-a202-520da8649db4,uuid:b2fb5456-06a2-4283-a202-520da8649db4,2511,49,-4.536969996149204,39.367825656424635
2023-07-11T09:18:02Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone,no,1,uuid:e477cb48-3c11-4908-b8b6-b41ec1ef1ef8,uuid:e477cb48-3c11-4908-b8b6-b41ec1ef1ef8,2511,49,-4.532664319073394,39.367565799889036
2023-07-11T09:17:47Z,2023-07-11,RAMISI,Swahili,3,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone,no,4,uuid:28211504-cc4a-4a0e-b2cb-d4551dd5e855,uuid:28211504-cc4a-4a0e-b2cb-d4551dd5e855,2485,12,-4.489297001904263,39.41163013345393
2023-07-11T09:17:32Z,2023-07-11,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,2,uuid:90dee8ac-829e-4681-962e-879fc5c26560,uuid:90dee8ac-829e-4681-962e-879fc5c26560,2614,8,-4.46203604613064,39.366204203905276
2023-07-11T09:17:32Z,2023-07-11,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,3,uuid:ae8eb6d5-f3e8-4f1c-8e03-e0f08b7d6be8,uuid:ae8eb6d5-f3e8-4f1c-8e03-e0f08b7d6be8,2614,8,-4.472735722962624,39.3620368211275
2023-07-11T09:16:05Z,2023-07-11,RAMISI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,None,no,2,uuid:b2f58c79-9538-41fb-971a-d622d9c09468,uuid:b2f58c79-9538-41fb-971a-d622d9c09468,2486,12,-4.503012123827033,39.41396788771884
2023-07-11T09:13:50Z,2023-07-11,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,7,uuid:fb9bbfed-9c56-40af-847e-61543c496926,uuid:fb9bbfed-9c56-40af-847e-61543c496926,2615,8,-4.457724194021598,39.36306467947054
2023-07-11T09:13:49Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,4,uuid:87e84836-6409-4554-bf64-a140c0603659,uuid:87e84836-6409-4554-bf64-a140c0603659,2615,8,-4.464522335994618,39.36346248442131
2023-07-11T09:13:35Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,None,no,3,uuid:f45cf343-9301-408f-9128-b6e039bc1a4d,uuid:f45cf343-9301-408f-9128-b6e039bc1a4d,2450,88,-4.638478597405222,39.38143033242507
2023-07-11T09:12:53Z,2023-07-11,PONGWE KIKONENI,NA,1,palm,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,None,no,1,uuid:64363bba-5d97-45ac-b7c6-3024266bebb0,uuid:64363bba-5d97-45ac-b7c6-3024266bebb0,2538,81,-4.596483543497182,39.32893238165124
2023-07-11T09:12:50Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Radio Cellphone,no,4,uuid:b19c3193-01ed-49d1-af17-1178093d2da6,uuid:b19c3193-01ed-49d1-af17-1178093d2da6,2538,81,-4.605649594675228,39.32882028814735
2023-07-11T09:09:52Z,2023-07-11,PONGWE KIKONENI,Swahili,8,blocks_cement,NA,iron,NA,Borehole with manual pump inside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Radio,no,8,uuid:3ad3c6bf-cdc1-43c3-a1ec-1e16dff97dc1,uuid:3ad3c6bf-cdc1-43c3-a1ec-1e16dff97dc1,2642,36,-4.461261674414691,39.291205338428725
2023-07-11T09:09:51Z,2023-07-07,PONGWE KIKONENI,Swahili,10,blocks_cement,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,yes,7,uuid:4fd8ef93-b822-479c-9248-b11ca60b178b,uuid:4fd8ef93-b822-479c-9248-b11ca60b178b,2642,36,-4.467860639097531,39.291731782636134
2023-07-11T09:07:58Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Piped water outside the compound,NA,"None (bush, field)",Solar panel,NA,None,no,4,uuid:0a78e244-3a27-4073-a826-b10ccbcdb444,uuid:0a78e244-3a27-4073-a826-b10ccbcdb444,2613,8,-4.457188918637476,39.36577934062708
2023-07-11T09:07:57Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Water collected directly from the river or ponds,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,1,uuid:90b67e04-b441-4b14-b8f0-e1e13c72742e,uuid:90b67e04-b441-4b14-b8f0-e1e13c72742e,2613,8,-4.457893981196546,39.36532911402467
2023-07-11T09:07:50Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Covered well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Table,no,3,uuid:e1d9ca43-3be6-4d31-b7f7-0cbfa163e3b9,uuid:e1d9ca43-3be6-4d31-b7f7-0cbfa163e3b9,2518,51,-4.551438939614643,39.37096521588653
2023-07-11T09:07:49Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,Radio TV Cellphone Sofa Table Cupboard,no,6,uuid:f609cdaf-3eed-4d66-bbf8-b15c3ccb89dc,uuid:f609cdaf-3eed-4d66-bbf8-b15c3ccb89dc,2518,51,-4.555440548524106,39.37182178658003
2023-07-11T09:07:48Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water within compound,NA,Flush to pit latrine,Electricity,NA,Radio TV Cellphone Sofa Table Cupboard,no,3,uuid:6df7b284-1e56-4d27-bf36-14b0258e6694,uuid:6df7b284-1e56-4d27-bf36-14b0258e6694,2518,51,-4.54586047569274,39.372124988397914
2023-07-11T09:07:12Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well inside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,yes,4,uuid:37130ac6-06b6-4fc5-a81e-0bc4ffafa12f,uuid:37130ac6-06b6-4fc5-a81e-0bc4ffafa12f,2644,43,-4.480712225803514,39.289371856928355
2023-07-11T09:07:11Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Flush to septic tank,Kerosene lamp,NA,Cellphone,no,8,uuid:f3845b9c-e243-4679-be59-5f3d211b3fb2,uuid:f3845b9c-e243-4679-be59-5f3d211b3fb2,2644,43,-4.476820230010584,39.286559672107906
2023-07-11T09:05:56Z,2023-07-11,PONGWE KIKONENI,Swahili,3,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Radio Cellphone,no,7,uuid:413fa759-2299-4142-ad98-1af5ad85b663,uuid:413fa759-2299-4142-ad98-1af5ad85b663,2646,47,-4.4826533422634425,39.29456335853069
2023-07-11T09:05:45Z,2023-07-11,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,other,No well,"None (bush, field)",Solar panel,NA,Cellphone,no,6,uuid:5f9cbe38-5e24-433c-9cfe-72791173f392,uuid:5f9cbe38-5e24-433c-9cfe-72791173f392,2527,73,-4.600484799621449,39.35924229827312
2023-07-11T09:05:35Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,None,no,2,uuid:2f5be689-2597-4b97-921c-00054b414ff8,uuid:2f5be689-2597-4b97-921c-00054b414ff8,2537,81,-4.5981193117004135,39.33094768080033
2023-07-11T09:05:34Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,None,no,4,uuid:b481cd68-be07-4e15-9b10-c77bd44af4f7,uuid:b481cd68-be07-4e15-9b10-c77bd44af4f7,2537,81,-4.607142172519403,39.33074850346808
2023-07-11T09:05:23Z,2023-07-11,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Kerosene lamp,NA,Table,no,4,uuid:4669ab0e-3908-4fc8-a32f-4f6b5dc4fb5e,uuid:4669ab0e-3908-4fc8-a32f-4f6b5dc4fb5e,2536,77,-4.608844711519093,39.349762622783054
2023-07-11T09:05:22Z,2023-07-11,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Table TV,no,7,uuid:e912b95d-b0fd-4906-9e60-069c293daf23,uuid:e912b95d-b0fd-4906-9e60-069c293daf23,2536,77,-4.605531418330653,39.34999081879722
2023-07-11T09:05:21Z,2023-07-11,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,"None (bush, field)",Solar panel,NA,Table,no,2,uuid:28abe029-f9b4-437e-a8a0-afdd7047bcce,uuid:28abe029-f9b4-437e-a8a0-afdd7047bcce,2536,77,-4.605772348354293,39.348932901126524
2023-07-11T09:05:20Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Table,no,7,uuid:dc0e1a1c-6135-468b-9c0e-1e96af96a5ee,uuid:dc0e1a1c-6135-468b-9c0e-1e96af96a5ee,2533,77,-4.601582493792622,39.34813520865176
2023-07-11T09:05:19Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Composting toilet,Solar panel,NA,Cellphone,no,4,uuid:b9091271-2843-4263-97b6-dc3614a36682,uuid:b9091271-2843-4263-97b6-dc3614a36682,2533,77,-4.607341942133858,39.34941625207423
2023-07-11T09:05:12Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,2,uuid:78d9d135-2052-4d91-b508-f101cc3186e5,uuid:78d9d135-2052-4d91-b508-f101cc3186e5,2531,77,-4.600557438067144,39.35086367317438
2023-07-11T09:05:11Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Improved ventilated pit latrine,Kerosene lamp,NA,None,no,2,uuid:d604f9ac-d0ec-4063-b24c-44798ec3a29c,uuid:d604f9ac-d0ec-4063-b24c-44798ec3a29c,2531,77,-4.60116596585228,39.35120775552567
2023-07-11T09:05:10Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Improved ventilated pit latrine,Kerosene lamp,NA,Cellphone,no,1,uuid:268d5d75-0b71-4ee4-a8fe-3dd6c90c0ce2,uuid:268d5d75-0b71-4ee4-a8fe-3dd6c90c0ce2,2531,77,-4.60036328466879,39.35132160813068
2023-07-11T09:05:10Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Covered well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio,no,6,uuid:491e566f-c4c8-4a11-b089-4525d61473aa,uuid:491e566f-c4c8-4a11-b089-4525d61473aa,2539,81,-4.604276783069065,39.33300592583639
2023-07-11T09:05:09Z,2023-07-11,PONGWE KIKONENI,Swahili,3,mud,NA,palm,NA,Covered well outside the compound,NA,"None (bush, field)",Solar panel,NA,None,no,6,uuid:0551d7a9-0267-4a19-aa97-c3bb3bab6d57,uuid:0551d7a9-0267-4a19-aa97-c3bb3bab6d57,2539,81,-4.594008519597931,39.33276310287003
2023-07-11T09:05:06Z,2023-07-11,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,5,uuid:b20366a2-d510-4814-bfdb-35f8a32dca58,uuid:b20366a2-d510-4814-bfdb-35f8a32dca58,2525,70,-4.58762994623052,39.35578095314273
2023-07-11T09:05:05Z,2023-07-11,PONGWE KIKONENI,NA,1,mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,5,uuid:1e546733-fdec-41e5-87e3-2f6feb193dc5,uuid:1e546733-fdec-41e5-87e3-2f6feb193dc5,2525,70,-4.588577493349278,39.35604065278859
2023-07-11T09:05:04Z,2023-07-11,PONGWE KIKONENI,Swahili,4,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,4,uuid:d1caf8b9-49eb-45d9-b68b-32b4f9959ba0,uuid:d1caf8b9-49eb-45d9-b68b-32b4f9959ba0,2525,70,-4.585992682349091,39.355174548576485
2023-07-11T09:04:58Z,2023-07-11,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Covered well inside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,3,uuid:d36bb234-c2a7-4c07-be79-f0b628766ac3,uuid:d36bb234-c2a7-4c07-be79-f0b628766ac3,2534,77,-4.606953063314378,39.35039541597246
2023-07-11T09:04:57Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Piped water outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone Table,no,5,uuid:d0f6ede3-e9bd-4010-9c04-2542edd79f48,uuid:d0f6ede3-e9bd-4010-9c04-2542edd79f48,2534,77,-4.608489978459127,39.349423432853584
2023-07-11T09:04:56Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Table Cellphone,no,7,uuid:dd11a39c-b8ca-421c-8d31-1dd296b21d12,uuid:dd11a39c-b8ca-421c-8d31-1dd296b21d12,2534,77,-4.597119299030569,39.34911236858615
2023-07-11T09:04:45Z,2023-07-11,PONGWE KIKONENI,Swahili,2,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone TV,no,12,uuid:39457c68-92c4-4be8-b212-d5d7e68f44b9,uuid:39457c68-92c4-4be8-b212-d5d7e68f44b9,2528,73,-4.595879964862367,39.35808171669117
2023-07-11T09:04:44Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,no,6,uuid:f002b078-fc67-437a-b341-354786c95477,uuid:f002b078-fc67-437a-b341-354786c95477,2528,73,-4.6052727731842955,39.35781631568863
2023-07-11T09:04:43Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,11,uuid:bef793e7-6bea-41ba-8c81-a4ee0fcfee8c,uuid:bef793e7-6bea-41ba-8c81-a4ee0fcfee8c,2528,73,-4.598078912210099,39.35796591478736
2023-07-11T09:04:33Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone Table,no,7,uuid:c1be4f5f-498b-465e-8b3e-02aeacbc572f,uuid:c1be4f5f-498b-465e-8b3e-02aeacbc572f,2535,77,-4.608101603015845,39.34934817862628
2023-07-11T09:04:33Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,4,uuid:886ecfae-6cfb-4fc1-8b0f-69a95c69f046,uuid:886ecfae-6cfb-4fc1-8b0f-69a95c69f046,2535,77,-4.595416162350577,39.352697259269355
2023-07-11T09:04:32Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Composting toilet,Kerosene lamp,NA,Cellphone,no,6,uuid:0089a983-69ed-43e0-9073-4c8427bdb54c,uuid:0089a983-69ed-43e0-9073-4c8427bdb54c,2535,77,-4.595652220211088,39.35244328333082
2023-07-11T09:04:28Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone Table,no,8,uuid:a5f6553d-4822-4b44-971f-3d6993237ff8,uuid:a5f6553d-4822-4b44-971f-3d6993237ff8,2520,51,-4.551476037815892,39.36712109796324
2023-07-11T09:04:27Z,2023-07-11,PONGWE KIKONENI,Swahili,4,mud,NA,palm,NA,Open well inside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,13,uuid:b8d055c1-6532-48cb-804c-de25f7432ed1,uuid:b8d055c1-6532-48cb-804c-de25f7432ed1,2520,51,-4.551152784705674,39.36805543723956
2023-07-11T09:04:25Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water inside the house,NA,Improved ventilated pit latrine,Electricity,NA,Radio Cellphone Sofa Cupboard Table,no,3,uuid:dfaecba9-ff9e-4721-b4e8-b0c977de7988,uuid:dfaecba9-ff9e-4721-b4e8-b0c977de7988,2532,77,-4.607312091380223,39.35156328414183
2023-07-11T09:04:25Z,2023-07-11,PONGWE KIKONENI,Swahili,3,palm,NA,palm,NA,Borehole with manual pump outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Radio,yes,10,uuid:238f76c9-7ccc-41a4-9b15-176c771bf77c,uuid:238f76c9-7ccc-41a4-9b15-176c771bf77c,2520,51,-4.558295440545394,39.36922558649411
2023-07-11T09:04:24Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water inside the house,NA,Improved ventilated pit latrine,Electricity,NA,Radio TV Cellphone Sofa Table,no,4,uuid:63af2cbc-2d0c-4680-a837-65e6c59c6b7f,uuid:63af2cbc-2d0c-4680-a837-65e6c59c6b7f,2532,77,-4.598550248232624,39.35128628086426
2023-07-11T09:04:23Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well inside the compound,NA,Improved ventilated pit latrine,Electricity,NA,TV Cellphone Sofa Table,no,6,uuid:b8b515af-3ec4-4052-81cf-a1b8299ca3df,uuid:b8b515af-3ec4-4052-81cf-a1b8299ca3df,2532,77,-4.596698283826659,39.35125539941424
2023-07-11T09:04:19Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table Radio,no,10,uuid:daa13966-7dc7-409f-9fc4-b466c1fbd466,uuid:daa13966-7dc7-409f-9fc4-b466c1fbd466,2524,70,-4.589647681044929,39.351769406547746
2023-07-11T09:04:18Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Traditional pit latrine,Solar panel,NA,TV Cellphone Radio Table,no,5,uuid:fbb963ba-3803-4703-991a-6765e71daf24,uuid:fbb963ba-3803-4703-991a-6765e71daf24,2524,70,-4.594521311681726,39.353164629083565
2023-07-11T09:04:04Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Borehole with manual pump outside the compound,NA,"None (bush, field)",Solar panel,NA,TV,no,12,uuid:5d614e86-6b52-491d-96a0-7e94904377a7,uuid:5d614e86-6b52-491d-96a0-7e94904377a7,2530,73,-4.607333920273596,39.356405514631405
2023-07-11T09:04:03Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,other,Palm leaves and iron sheet,Borehole with manual pump inside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,4,uuid:b678c8b1-8b54-4995-aa25-64ce68390019,uuid:b678c8b1-8b54-4995-aa25-64ce68390019,2530,73,-4.6096120252971735,39.3567246469432
2023-07-11T09:04:02Z,2023-07-11,PONGWE KIKONENI,Swahili,3,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,9,uuid:9e297e71-4ca5-4ea9-87f4-b54fdf59b97a,uuid:9e297e71-4ca5-4ea9-87f4-b54fdf59b97a,2530,73,-4.604782432637105,39.3587753005574
2023-07-11T09:03:59Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,4,uuid:dbb57577-73b3-4c71-a729-566e173978e8,uuid:dbb57577-73b3-4c71-a729-566e173978e8,2526,71,-4.595695069324523,39.37447379567259
2023-07-11T09:03:58Z,2023-07-10,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,5,uuid:583d392a-e8de-47f6-b5fd-c13ade219991,uuid:583d392a-e8de-47f6-b5fd-c13ade219991,2526,71,-4.6021448136764045,39.374587562538515
2023-07-11T09:00:53Z,2023-07-11,PONGWE KIKONENI,Swahili,1,blocks_mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,1,uuid:b89519cc-2179-4385-9053-4f1f6928970f,uuid:b89519cc-2179-4385-9053-4f1f6928970f,2428,75,-4.620550361652145,39.38152820235329
2023-07-11T09:00:52Z,2023-07-11,PONGWE KIKONENI,Swahili,6,blocks_cement,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Batteries,NA,Cellphone Table,no,6,uuid:6a50ee6b-b241-43d4-9cb9-ff056ec641bc,uuid:6a50ee6b-b241-43d4-9cb9-ff056ec641bc,2428,75,-4.614498650168141,39.38268542795806
2023-07-11T09:00:07Z,2023-07-11,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,5,uuid:718c827a-d4c2-4b12-a805-7563fe0615a3,uuid:718c827a-d4c2-4b12-a805-7563fe0615a3,2430,75,-4.6078623945461334,39.377987519942685
